id,score,ratings,name
6761,4.6,22.0,McDonald's (108 Joshua M Freeman Blvd)
6770,4.8,20.0,Blaze Pizza (490 Euclid Ave)
6805,4.2,24.0,Taco Bell (322 Goff Mountain Rd)
6812,4.2,25.0,Taco Bell (1921 7th Street)
6816,4.8,33.0,Starbucks (Clarksburg)
6824,4.4,11.0,Papa Johns (1230 W. Main St Suite 600)
6837,4.0,13.0,McDonald's® (100 RT 98 W)
6838,4.9,21.0,Chick-fil-A  (310 Emily Dr)
6845,3.7,10.0,Applebee's (Clarksburg)
6853,4.8,20.0,McDonald's (4108 1St Ave)
6862,4.8,20.0,Starbucks (Beckley)
6863,4.3,11.0,"Burger King (4036 Robert C, Byrd Drive)"
6872,4.7,12.0,KFC (3025 Robert C. Byrd Dr.)
6874,4.5,10.0,MrBeast Burger (2082 Harper Road)
6875,4.8,15.0,McDonald's® (4072 ROBERT C BYRD DR)
6878,3.9,16.0,Taco Bell (1104 N. Eisenhower Dr.)
6880,4.9,14.0,Chick-fil-A  (1300 N Eisenhower Dr)
6903,4.6,33.0,Subway (400 High St)
6909,4.2,46.0,Dairy Queen Grill &amp; Chill (421 Suncrest Town Centr)
6910,4.6,27.0,Wendy's  (1505 Earl L Core Rd)
6911,4.3,50.0,McDonald's® (2932 UNIVERSITY AVE)
6912,4.5,27.0,Sheetz - 900 Chestnut Ridge Rd (254)
6924,3.9,13.0,Cracker Barrel Old Country Store (2206 Pleasant Valley Road)
6948,4.0,10.0,Bob Evans (301 Mall Road)
6949,5.0,11.0,Chick-fil-A (148 Melody Farms Rd)
6954,4.4,50.0,KFC (5350 Route 60 East)
6958,4.6,12.0,Ember Smoked BBQ  (115 Retail Commons Pkwy)
6960,4.2,18.0,"Tropical Smoothie Cafe (171 Retail Commons Parkway, Suite 9)"
6972,3.2,10.0,"Wild Burger (796 Foxcroft Avenue, Suite 205)"
6988,4.5,24.0,Panera (888 Foxcroft Avenue)
6989,4.4,45.0,McDonald's® (14634 APPLE HARVEST DR)
6990,4.6,21.0,Wendy's  (765 Foxcroft Ave)
6991,4.6,12.0,Burger King (203 South Viking Way)
6993,4.7,50.0,Chick-fil-A  (1005 Foxcroft Ave)
6994,4.7,50.0,Five Guys WV-1831 880 Foxcroft Av.
6996,4.4,50.0,"Starbucks (Martinsburg, Foxcroft Avenue)"
7000,4.4,23.0,Applebee's (Martinsburg)
7004,5.0,13.0,Walgreens (101 Forbes Dr)
7007,3.3,20.0,Taco Bell (1359 Edwin Miller Blvd)
7013,4.9,11.0,Subway (10410 Maccorkle Ave)
7014,4.8,38.0,Applebee's (Kanawha Mall)
7022,5.0,11.0,Hardees (1502538)
7026,4.3,19.0,Bob Evans 54 (101 Alex Lane)
7028,4.0,12.0,McDonald's (2700 E Dupont Ave)
7029,4.4,43.0,"KFC (3415 Staunton Avenue, S.E.)"
7030,4.5,15.0,Taco Bell (5709 MacCorkle Ave SE)
7031,4.1,14.0,7-Eleven (3815 MacCorkle Ave.)
7041,4.6,29.0,Papa Johns (1525 9Th Ave)
7042,4.8,12.0,Firehouse Subs (1548 3rd Ave.)
7045,4.0,33.0,Captain D's (2123 5th Avenue)
7050,4.2,50.0,Chipotle Mexican Grill (2151 5th Ave)
7056,4.9,11.0,Hardee's (1701 Washington Ave)
7057,4.7,20.0,Burger King (51 Washington Avenue)
7064,4.3,35.0,Dunkin (1909 5th Ave)
7067,4.9,18.0,Penn Station (5110 US Rt. 60 E)
7068,4.2,12.0,Cosmic Wings (Huntington)
7069,4.3,30.0,Marco's Pizza (110 5th Ave.)
7073,4.5,38.0,Red Lobster (200 10th Street)
7074,4.5,18.0,"Captain D's (1360 Washington Avenue, West)"
7075,4.2,28.0,Grumpy Gary's Grill
7076,4.2,49.0,KFC (315 Washington Ave.)
7077,4.2,50.0,Rally's (604 5th Avenue)
7079,4.4,49.0,Fazoli's (1310 3rd Ave)
7081,4.5,13.0,"Pizza Hut (1 Ceredo Plaza, Unit 5)"
7082,4.5,50.0,Applebee's (Huntington)
7084,4.5,23.0,Sheetz - 740 Sixth Ave (625)
7085,4.1,11.0,Taco Bell (1111 Rt 75)
7086,4.3,12.0,Marco's Pizza (5222 US Rt. 60 E)
7090,4.3,15.0,Fazoli's (5120 U.S. 60 East)
7098,4.8,25.0,Sheetz - 432 18Th St W (427)
7117,4.3,23.0,Wendy's  (1850 Adams Avenue)
7118,4.1,23.0,Bob Evans 2054 (103 County Road 406)
7119,4.5,18.0,KFC (413 County Road 406)
7121,4.2,50.0,Taco Bell (325 County Road 406)
7122,4.2,11.0,Taco Bell (4812 Gerrardstown Rd)
7123,4.0,12.0,Dunkin' (980 Foxcroft Ave)
7131,3.7,15.0,McDonald's (4739 Gerrardstown Rd)
7148,4.5,16.0,Subway (2055 5Th Ave)
7154,4.4,50.0,Taco Bell (2515 5th Ave)
7177,4.6,50.0,McDonald's® (116 FIFTH AVENUE)
7178,4.0,40.0,Wendy's  (2130 E. Fifth Ave.)
7179,4.3,44.0,Bob Evans 46 (606 Third Avenue)
7185,4.6,14.0,Popeye's (5608 Hammonds Mill Road)
7206,4.8,11.0,Sheetz - 1 Chaplin Rd (275)
7210,4.5,10.0,McDonald's® (11 CHAPLIN RD)
7211,4.6,38.0,Chipotle Mexican Grill (17 Chaplin Rd)
7279,3.8,19.0,Wendy's  (3515 Mac Corkle Ave.S.E.)
7286,3.9,26.0,McDonald's® (1000 DUNBAR VILLAGE PLAZA)
7288,4.2,10.0,Burger King (2005 Harper Rd.)
7293,4.8,13.0,McDonald's® (5448 BIG TYLER RD)
7296,4.8,14.0,Chick-fil-A  (100 Hylton Ln)
7299,4.7,18.0,Bob Evans 258 (102 Harper Park Drive)
7305,4.7,14.0,Taco Bell (2340 E DUPONT AVE)
7308,4.7,17.0,Subway (1413 Washington St E)
7327,3.9,50.0,McDonald's® (1626 E WASHINGTON ST)
7328,4.2,12.0,Wendy's  (121 Virginia Street E.)
7329,3.9,25.0,KFC (741 W. Washington Street)
7406,4.9,10.0,McDonald's (10 RING ROAD)
7407,3.7,14.0,McDonald's® (5178 RT 60E)
7409,3.8,17.0,Taco Bell (5181 US Route 60 E)
7417,4.6,14.0,Subway (5750 Ruddell Rd SE)
7424,4.7,110.0,Pattaya Thai Restaurant
7425,4.9,36.0,MiSo - Marvin Rd
7426,4.3,12.0,Niko Teriyaki
7428,4.8,29.0,Miss Moffett's Mystical Cupcakes
7431,4.7,105.0,Chipotle Mexican Grill (1177 Marvin Rd Ne)
7432,4.6,87.0,Cold Stone Creamery (Lacey)
7438,4.9,105.0,Happy Teriyaki #3 - Lacey (College St)
7439,4.8,13.0,Cinco De Mayo Raspados Fruits and More
7441,4.7,55.0,Papa Johns (4514 Lacey Blvd SE)
7442,4.6,55.0,Firehouse Subs (1110 Galaxy Dr NE)
7443,4.8,144.0,Heavenly Donuts
7444,4.8,80.0,MiSo
7445,4.4,38.0,Sushi Train
7447,4.8,49.0,BONSAI WOK TERIYAKI
7448,4.5,200.0,Panda Express (4210 Martin Way SE #107)
7449,4.8,85.0,Kamakura Japanese Cuisine
7450,4.8,17.0,Cebu Restaurant
7451,4.5,91.0,New Sushi and Teriyaki
7452,4.2,37.0,Infernos Brick Oven Pizza - Lacey
7453,4.6,38.0,El Itacate Mexican Restaurant
7455,4.5,15.0,Mt.Fuji
7456,4.6,84.0,"RAM Restaurant &amp; Brewery - Lacey, WA"
7466,4.3,12.0,Donatos Pizza (1110 Galaxy Dr Ne #A)
7468,4.6,25.0,MrBeast Burger (1110 Galaxy Drive Northeast #A)
7469,4.2,57.0,Burger King (4830 Yelm Highway South East)
7472,4.9,163.0,Tuna Poke
7473,4.3,60.0,Taco Bell  (8306 Quinault Drive NE)
7474,4.8,107.0,New York Vinny's Pizza (8205 Martin Way E)
7476,4.5,65.0,Papa Johns (408 Cleveland Ave)
7477,4.6,200.0,Aliberto's Mexican Food (Lacey)
7478,4.1,41.0,Cosmic Wings (Lacey)
7479,4.2,85.0,Sonic (7746 Martin Way East)
7480,4.2,92.0,Denny's (College Way)
7481,4.7,47.0,Red Wagon Burgers
7482,4.6,167.0,Wendy's  (526 Sleater-Kinney Rd Se)
7483,4.7,171.0,Panera 202253
7485,4.8,80.0,Jersey Mike's Subs (5123 Yelm Highway Southest)
7486,4.4,144.0,Applebee's (Lacey)
7487,4.6,43.0,O'Blarney's Pub
7488,4.9,56.0,McDonald's (505 Yelm Ave W)
7489,4.2,57.0,KFC  (1310 E. Yelm Avenue)
7490,4.6,75.0,Dairy Queen Grill &amp; Chill (1202 E Yelm Ave)
7491,4.3,200.0,Red Robin Gourmet Burgers (1110 Galaxy Dr NE #A)
7493,4.6,94.0,Tacos Brothers Food Truck
7494,4.8,177.0,Starbucks (Hawk's Prairie)
7495,4.9,33.0,Papa Murphy's  (4760 Yelm Highway)
7496,4.5,146.0,IHOP (3519 Martin Way E)
7497,4.8,79.0,Jersey Mikes (Olympia) 4131 Martin Way
7498,4.2,70.0,The Burger Den (108 College Street Se)
7499,4.7,163.0,Dairy Queen Grill &amp; Chill (4545 Yelm Hwy SE)
7500,4.5,13.0,Fresh Set 543 (1110 Galaxy Dr NE)
7501,4.5,82.0,Trapper's Sushi (Lacey)
7502,4.7,38.0,River's Edge
7503,4.7,71.0,Red Lobster (4505 Martin Way East)
7504,4.8,61.0,"El Pulgarcito - Lacey, WA"
7505,4.7,88.0,El Sarape Mexican Restaurant
7506,4.6,166.0,MOD Pizza (Lacey - Summerwalk)
7507,4.7,182.0,Eagan's Drive-In &amp; Espresso
7508,4.7,100.0,Koibito Sushi &amp; Teriyaki
7509,4.7,45.0,Souru Teriyaki
7510,4.6,40.0,Curry King
7511,4.3,103.0,The Rock Wood Fired Pizza (Lacey)
7513,4.8,187.0,Curry House Cuisine of India
7514,4.7,81.0,Esan Zap Thai Cuisine
7515,4.6,200.0,Pellegrino's Italian Kitchen
7516,4.7,173.0,Ramirez Mexican Store
7517,4.9,76.0,Hot Ginger
7518,4.8,120.0,Pho Tai
7519,4.7,155.0,Pho Hoa (Lacey)
7520,4.8,135.0,K-TOWN Rice Bowl &amp; Korean Fusion Deli
7521,4.7,200.0,Hops n Drops (Lacey)
7522,4.5,78.0,Tea Leaf 2
7525,4.8,200.0,Happy Teriyaki (Lacey)
7528,4.2,27.0,Starbucks (1406 Yelm Ave E)
7529,4.8,38.0,"Jamba Juice (1350 Marvin Rd N.E., Ste. F.)"
7530,4.8,41.0,Emerald City Smoothie (Lacey)
7532,4.7,70.0,7-Eleven (6125 Pacific Ave)
7537,4.9,70.0,Baskin-Robbins (4810-A Yelm Hwy Se)
7538,4.9,48.0,Season's Teriyaki Wok
7539,4.9,128.0,Banh Mi SaiGon 8
7540,4.5,139.0,China House
7543,4.5,51.0,KFC (8030 Martin Way E)
7545,4.6,200.0,Popeyes (1370 Galaxy Dr NE)
7546,4.5,106.0,Lucky's Restaurant
7547,4.6,144.0,Taco Bell (5520 Corporate Center Lane SE)
7548,4.8,12.0,Safeway Express (1109 Yelm Ave E)
7549,4.3,63.0,Infernos Brick Oven Pizza - Tumwater
7550,3.9,27.0,7-Eleven (2425 Marvin Rd NE)
7551,4.8,135.0,Happy Teriyaki #5 (Tumwater)
7552,4.3,60.0,Burger King (125 College St SE)
7553,4.6,140.0,Taco Bell (5650 Martin Way)
7554,4.5,98.0,Dairy Queen Grill &amp; Chill (611 Lilly Rd SE)
7556,4.8,23.0,Papa Murphy's  (1401 Marvin Road North East Suite 104)
7557,4.5,54.0,7-Eleven (6975 Capitol Blvd)
7565,4.5,49.0,Mongolian Grill
7575,4.6,47.0,El Antojo (Yakima)
7577,4.7,29.0,C &amp; S Coffeehouse on 40th
7578,4.9,35.0,Krispy Kreme (2329 South First Street)
7580,4.5,25.0,Quiznos (Yakima)
7582,4.8,21.0,C &amp; S Coffeehouse in Terrace Heights
7584,4.5,22.0,Bruchis (W Nob Hill Blvd)
7586,4.7,106.0,New York Teriyaki and Japanese restaurant
7590,4.5,20.0,World Bistro Asian Buffet
7591,4.4,170.0,Panda Express (1915 South First Street)
7592,4.6,75.0,Taj Palace
7609,3.8,13.0,Donatos Pizza (2702 W Nob Hill Blvd)
7610,4.1,15.0,Cosmic Wings - Union Gap
7612,4.6,45.0,Cowiche Canyon Kitchen+Icehouse
7613,4.5,35.0,Abby's Legendary Pizza- Yakima
7614,4.7,22.0,Carl's Jr. (2208 S 1St St)
7618,4.0,24.0,Sonic (1327 South 1st Street)
7619,4.4,54.0,Jack in the Box (3907 Tieton Dr)
7620,4.4,23.0,Shari's Cafe (North Yakima)
7621,4.6,87.0,Wendy's  (2708 West Nob Hill Boulevard)
7622,4.2,46.0,Denny's (3704 Fruitvale Blvd)
7623,4.4,112.0,Burger King (2611 West Nob Hill Boulevard)
7624,4.4,79.0,Dickey's Barbecue Pit (WA-1083) 2706 W Nob Hill Blvd
7625,4.6,57.0,Bruchi’s (Summitview Ave)
7626,4.4,93.0,Dairy Queen Grill &amp; Chill (801 East Yakima Avenue)
7627,4.6,94.0,"Five Guys WA-1834 1901 S 1st Street, Suite #100"
7628,4.5,113.0,McDonald's® (1601 W LINCOLN)
7629,4.3,38.0,Famous Dave's BBQ (Union Gap)
7630,4.7,110.0,Panera (21 E Valley Mall Blvd)
7631,4.4,70.0,MrBeast Burger (2702 West Nob Hill Boulevard)
7632,4.4,77.0,Applebee's (Union Gap)
7633,4.4,195.0,Red Robin Gourmet Burgers (2702 W Nob Hill Blvd)
7638,4.3,100.0,Arby's (4002 Summitview Ave)
7639,4.3,44.0,Red Lobster (905 North First Street)
7640,4.6,48.0,KFC (107 South 5th Avenue)
7641,4.6,185.0,The Mocha Tree Espresso
7642,4.7,95.0,Taqueria El Rinconsito (Yakima 1st)
7643,4.4,82.0,Taqueria El Rinconsito (Yakima Nob Hill)
7644,4.5,88.0,MOD Pizza (Nob Hill)
7645,4.1,11.0,Fresh Set 230 (2702 W Nob Hill Blvd.)
7646,4.8,89.0,Zullee (Kabob House - Yakima)
7648,4.9,61.0,Starbucks (26th &amp; Nob Hill)
7653,4.4,41.0,7-Eleven (810 E YAKIMA AVE)
7654,4.5,21.0,am/pm (1601 W Washington Ave)
7655,4.4,28.0,Baskin-Robbins (3802 W Nob Hill Blvd)
7656,4.2,78.0,MINADO BUFFET
7657,4.6,81.0,El Mirador 2
7658,4.4,74.0,El Mirador Express
7659,4.7,20.0,Pizza Hut (2002 W Nob Hill Blvd)
7660,4.2,33.0,Outback Steakhouse (2412 Rudkin Rd.)
7663,4.3,108.0,Popeyes (2406 W Nob Hill Blvd)
7664,4.7,50.0,The Habit Burger Grill (2400 W Nob Hill Blvd)
7672,4.8,21.0,Starbucks (5906 Summitview Ave)
7673,4.3,77.0,McDonald's® (5910 SUMMITVIEW AVE)
7676,4.8,17.0,Subway (508 W Nob Hill Blvd)
7682,4.7,22.0,Subway (210 South 72nd Ave)
7683,4.6,94.0,Starbucks (S. 1st Street &amp; E. Nob Hill Bl)
7687,5.0,22.0,Kabul Afghan Cuisine
7691,4.9,17.0,Evergreen Lanes and Restaurant
7693,4.7,12.0,Yalla
7696,4.3,35.0,Alfys Pizza
7697,4.6,37.0,El Sabor De Chihuahua
7702,4.7,56.0,Mr. Gyros (Wallingford)
7704,4.6,35.0,Gyro Crush
7705,4.1,200.0,Gyro Express
7707,4.5,11.0,Mediterranean Oasis
7709,4.2,79.0,Mediterranea Rice Bowls (21919 66 Ave W)
7711,4.9,132.0,Kimchi House
7715,4.6,162.0,Kim's Teriyaki
7721,4.8,121.0,Mammoth Sandwiches
7728,2.2,13.0,Nashville Hot Chicken Shack (18725 33Rd Ave. W)
7729,4.8,94.0,Evergreens (U-Village)
7731,5.0,12.0,Frankie &amp; Jos Capitol Hill
7732,5.0,13.0,Frankie &amp; Jo's Ballard
7733,5.0,16.0,Bluebird Ice Cream
7734,4.7,76.0,Mas Veggies Vegan Taqueria - University Village
7735,4.7,56.0,Pam's Kitchen (Wallingford)
7739,4.9,38.0,Meraki Tea Bar
7741,4.3,27.0,Tutta Bella Neapolitan Pizzeria - University Village
7744,4.9,200.0,Midnight Cookie Co. (Seattle)
7745,4.8,98.0,Pie Bar Ballard
7746,4.9,71.0,Next Level Clucker (Seattle)
7747,4.6,128.0,Dairy Queen Grill &amp; Chill (17831 131st Ave NE)
7750,4.1,23.0,Mondello Italian Restaurant
7751,4.3,20.0,Taco Del Mar
7752,4.7,117.0,La Terraza Food Truck (Lynwood)
7753,4.9,98.0,Starbucks (Aurora Village drive thru)
7754,4.9,59.0,Taike Kitchen
7755,4.8,52.0,High Flying Espresso
7756,4.8,38.0,Saigon Deli
7757,4.7,97.0,Hot Cakes Molten Chocolate Cakery (Ballard)
7758,4.4,77.0,Samburna
7769,4.8,48.0,Taco del Mar (15th Ave)
7770,4.6,13.0,Damoori Kitchen
7772,4.7,15.0,Greek Pita
7773,4.8,33.0,Papa Murphy's Pizza (WA158 9743 Holman Road North West)
7774,5.0,24.0,Frankie &amp; Jo's University Village
7775,4.8,16.0,Diedrich Espresso (Mill Creek)
7776,4.8,112.0,Mr. Gyros (Ballard)
7778,4.5,182.0,Qdoba Mexican Eats (6208 196th St SW)
7781,4.7,99.0,Fork Mediterranean Grill (21919)
7782,4.8,200.0,Serious Pie TakeOut
7783,4.6,163.0,El Antojo (Lynnwood)
7784,4.5,24.0,Menchie's Frozen Yogurt (2902 164th St SW)
7785,4.5,77.0,Ivar's Seafood Bar (Edmonds)
7786,4.1,24.0,"Auntie Anne's (3000 184th Str, Spc #354)"
7788,4.9,39.0,Tres Lecheria
7789,4.9,59.0,Salt &amp; Straw (Ballard)
7790,4.9,200.0,Hello Robin
7791,4.7,55.0,A la Mode Pies
7792,5.0,23.0,Cupcake Royale (Ballard)
7794,4.8,48.0,Cinnabon  (3000 184th St SW)
7795,4.8,200.0,Crumbl Cookies (WA - Lynnwood)
7796,4.8,147.0,FROST Luncheonette (Mill Creek)
7797,4.8,119.0,Banh Mi Pho U!
7799,5.0,41.0,Countryside Donut House
7800,4.8,104.0,Patxi's Pizza (Seattle)
7802,4.8,27.0,Readi Spaghetti
7803,4.3,26.0,Readi Spaghetti (Lynnwood)
7804,4.4,172.0,Famous Dave's (Everett)
7806,4.5,95.0,Ragazzi Pizza 
7808,3.5,27.0,Wild Burger (18508 33rd Ave. W)
7810,4.9,39.0,Sorelli Pizza
7812,4.8,74.0,FROST (Mill Creek)
7813,4.8,200.0,Next Level Burger (Seattle)
7814,4.6,189.0,Alibertos Jr. Fresh Mexican Food (Everett)
7815,4.7,108.0,Alibertos
7816,4.7,39.0,Portofino Restaurant &amp; Bar - Edmonds
7817,4.7,103.0,Sazon Kitchen
7830,4.8,31.0,Wasabi Factory
7840,4.8,49.0,Dont Yell At Me
7843,3.7,24.0,Bombay Grill
7847,4.6,81.0,BB's Teriyaki Grill
7848,3.4,19.0,Tasty India
7849,3.5,22.0,Nirvana Grill
7861,4.8,126.0,Poke Square
7863,4.6,16.0,Tyger Tyger
7864,4.6,80.0,Thaprachan Thai Cuisine
7865,4.9,93.0,Nasai Teriyaki (U-District)
7869,3.7,12.0,Great American Casino - Everett
7870,5.0,11.0,Teriyaki Express
7872,4.4,133.0,Buzz Inn Steakhouse (Everett - Eastmont)
7873,4.5,28.0,Sarku Japan #305 Alderwood
7874,4.9,41.0,Seoul Hotdog
7875,4.7,40.0,Hot Iron Mongolian Grill
7876,4.7,21.0,One Teriyaki
7878,4.8,76.0,Taste of Xi'an
7879,4.6,21.0,Minami Teriyaki
7881,4.6,140.0,Chaat House Bothell
7882,4.9,17.0,Teriyaki Plus (Northgate)
7883,4.7,38.0,Chef King
7884,4.8,167.0,Teriyaki Madness (U-District)
7885,4.8,19.0,Chuan BBQ 串门烧烤
7887,4.7,46.0,Vons Chicken (22511 Hwy 99)
7888,4.6,60.0,"bb.q Chicken H-Mart Lynnwood, WA"
7889,4.7,10.0,Setsuko Pastry at Modern Japanese Cuisine
7890,4.9,81.0,Teasome
7892,4.2,15.0,Edo Sushi and Sake
7894,4.7,32.0,Beyond The Bowl
7895,4.5,56.0,Akane Ramen
7897,4.7,17.0,Vietnamese Sandwiches &amp; Teriyaki
7898,4.8,171.0,Fremont Bowl
7899,4.7,22.0,Charm Gai
7901,4.1,67.0,Inchin's Bamboo Garden (Bothell)
7902,4.8,91.0,Himitsu Teriyaki
7903,5.0,50.0,Nori Presto
7904,4.8,136.0,Ichi Roll Wok &amp; Teriyaki
7905,4.7,200.0,Musashi's (Seattle)
7906,4.6,30.0,Stars In The Sky (SIS Korean Fried Chicken)
7908,4.6,61.0,Misora Teriyaki Sushi and Wok
7910,4.9,58.0,Wok Teriyaki
7912,4.8,105.0,Kiriba Sushi and Grill
7913,4.8,22.0,Cho Dang Tofu House
7914,4.8,36.0,Bento Teriyaki (Mountlake Terrace)
7916,4.8,32.0,Thai by Day
7917,4.8,82.0,Dong Ting Chun-Edmonds 洞庭春
7918,4.7,43.0,Kobe Bento Teriyaki
7919,4.7,85.0,Best Sushi &amp; Teriyaki
7920,4.9,77.0,Teriyaki Way
7925,4.4,12.0,Choice Teriyaki
7926,4.9,71.0,Pinkaew Thai Cuisine
7927,4.8,117.0,Smile thai restaurant
7931,4.8,86.0,Red Pepper
7932,4.7,138.0,BOL
7933,4.9,91.0,Mee Sum (U-District)
7936,4.9,10.0,Issian Japanese Stone Grill
7939,4.6,12.0,Hanami Sushi &amp; Grill
7940,4.7,100.0,Golden House Chinese Cuisine
7941,4.8,39.0,Thai Ocean Restaurant
7942,4.5,20.0,Thai Greenwood Restaurant
7943,4.7,25.0,Bamboo Village
7944,4.1,68.0,Ruchi Indian Restaurant (Bothell)
7945,4.6,34.0,Almanqal Mediterranean Grill
7948,4.6,59.0,Thai Woodinville
7950,4.4,25.0,Bombay Halal Burger
7951,4.7,52.0,Sr. Villa Mexican Restaurant
7953,4.8,24.0,Pasteur's Noodle Soup
7954,4.8,30.0,O'Ginger Bistro
7955,5.0,38.0,Phayathai Cuisine
7960,4.7,84.0,Thai Fusion Bistro
7963,4.7,19.0,Yu Shan Chinese Restaurant
7964,4.6,33.0,Rama House
7965,4.8,29.0,Fatty Fish Sushi
7967,4.8,19.0,Vegan on Brooklyn
7968,4.8,13.0,Royal Palm Thai Restaurant
7972,4.7,112.0,Thai Thai Kitchen
7973,4.2,114.0,Paradise Indian Cuisine
7975,4.5,99.0,ShanDong Bao House
7978,4.5,91.0,Jade Restaurant &amp; Lounge
7979,4.5,21.0,Bella Pizza and Pasta
7980,4.7,50.0,Man'oushe Express
7982,4.4,67.0,Silver Dragon
7983,4.9,60.0,Le's Pho Tai
7984,4.7,200.0,Hong Kong Dim Sum
7987,4.1,15.0,Ivar's  (Mukilteo Landing)
7990,4.6,15.0,Luna Azul
7991,4.8,113.0,Sabai Sabai Lao &amp; Thai Cuisine
7992,4.5,15.0,T &amp; T Seafood Restaurant
7994,4.4,59.0,"Bamboo Tree Pho &amp; Sandwich, Inc."
7997,4.1,34.0,Fortune Inn
7998,4.7,77.0,Little Ting's Dumplings- Seattle
7999,4.7,45.0,"SenSen Ramen, Katsu &amp; Roll - Gmart Food Court"
8001,4.6,200.0,Chili's South Indian Cuisine
8003,4.8,75.0,Ohana Teriyaki
8005,4.8,56.0,Teriyaki Island
8006,4.6,77.0,Caliente Kitchen and Bar 
8009,4.4,49.0,Fitchi House
8011,4.6,104.0,Patrona Mexican Cantina &amp; Grill
8013,4.6,200.0,Panda Express (21940 Pacific Hwy 99)
8014,4.9,46.0,Hosoonyi Korean Restaurant
8015,4.9,29.0,Yua Ramen
8016,4.8,112.0,Grappa Mediterranean Cuisine
8017,4.5,200.0,P.F. Chang's (Lynnwood)
8019,4.5,62.0,The Rock Wood Fired Pizza (Lynnwood)
8023,4.5,24.0,Venice
8026,4.8,200.0,Just Poke - U District
8031,4.8,81.0,Six Pack Foods
8032,4.5,68.0,Chinnie's Kitchen
8033,4.5,185.0,Fusion India 
8035,4.7,95.0,Big fish sushi 
8039,4.6,23.0,Hyang Mi
8040,4.6,111.0,China Garden Chinese Restaurant
8041,4.4,74.0,Peking House
8042,4.9,134.0,Kafé Neo (Mill Creek)
8043,4.4,164.0,Nara Chinese Restaurant
8044,4.5,163.0,Olympia Pizza &amp; Spaghetti House II
8045,4.8,138.0,La Palmera Family Mexican Restaurant (Everett)
8046,4.4,23.0,One Twelfth Street Diner
8048,4.5,85.0,"Claim Jumper, (18725 33rd Ave. W)"
8049,4.8,77.0,Grateful Bread
8050,4.8,113.0,El Camion (Bitter Lake)
8052,4.6,74.0,Donut Factory Inc
8056,4.3,10.0,Tyga Bites (6932 Evergreen Way)
8057,4.7,15.0,Larray's Loaded Mac (6932 Evergreen Way)
8062,4.9,19.0,Greenwood Alibi
8063,4.7,24.0,Family Donut
8064,4.5,88.0,Patty's Eggnest (Evergreen Way)
8065,4.7,67.0,B3 Breakfast and Burger Bar
8066,4.8,80.0,Billie on Gourmet Burger &amp; Fish Chips
8070,4.9,30.0,Top Pot Doughnuts (Ballard)
8071,4.8,70.0,Patty's Eggnest
8072,4.7,194.0,Veggie Grill (University Village)
8073,4.8,85.0,Bagel Oasis
8074,4.9,200.0,Valhalla Sandwiches
8075,4.9,34.0,Lula Salads
8076,5.0,26.0,Top Pot Doughnuts (Wedgewood)
8080,4.4,20.0,Bobae Coffee &amp; Tea
8086,4.5,145.0,Can Am Pizza (Bothell)
8087,4.8,13.0,Zeeks Pizza - Phinney Ridge
8088,4.7,48.0,Garlic Jim's Pizza Mill Creek
8090,4.8,62.0,Poke Fresh (Seattle)
8098,4.8,121.0,Donut Factory - Seattle
8100,4.9,43.0,Pinkabella Cupcakes
8103,4.3,39.0,Papa Johns (20710 Bothell-Everett Hwy #101)
8106,4.5,122.0,Raliberto's Taco Shop
8108,4.7,52.0,Supreme (University District)
8110,3.8,14.0,Sialkot’s Grill &amp; Pizza 100% Halal
8111,4.6,179.0,"Memo's Mexican Food - Seattle, WA"
8113,4.2,40.0,Pete’s Cheesesteaks
8114,4.8,133.0,La Palmera Family Mexican Restaurant (Mill Creek)
8117,4.3,31.0,Meg's Old Fashioned Hamburgers
8118,4.5,23.0,Urban Dinner Market
8119,4.6,40.0,El Parche Colombiano
8123,2.7,42.0,Apollo's Pizza
8124,4.6,64.0,Bait Shop
8126,4.5,54.0,Julio's Mexican Restaurant
8127,4.7,12.0,Papa Murphy's  (21005 44th Avenue West Suite 105)
8129,4.8,27.0,Zeeks Pizza - Green Lake
8130,4.7,21.0,Ixtapa Family Mexican Restaurant Lynnwood
8131,4.5,178.0,Burger and Kabob Hut (Seattle)
8134,3.9,14.0,Vessel Sandwich Shop
8138,4.5,105.0,Azteca Mexican Restaurant (Northgate)
8140,4.7,200.0,The Egg &amp; Us
8141,4.2,37.0,Chicago's Pizza With a Twist - Lynnwood
8144,4.8,97.0,Rhein Haus
8145,4.8,102.0,El Camion (Roosevelt)
8147,4.0,41.0,Little Caesars (3625-C SW 148th St)
8149,4.7,42.0,Big Fish Grill (Woodinville)
8152,4.7,26.0,Arnie's Restaurant - Mukilteo
8155,4.8,160.0,Katsu Burger (Ballard)
8160,4.9,61.0,The Westy - Roosevelt
8161,3.8,126.0,Guy Fieri's Flavortown Kitchen (SEA12-2)
8162,4.5,22.0,JULIET'S PIZZA
8164,4.7,49.0,Astoria Pizza &amp; Pasta
8166,4.5,24.0,Greenwood Flame Burger
8168,4.9,26.0,Village Wines
8169,4.9,30.0,Bonefish Grill (22616 Bothell Everett Highway)
8170,4.9,21.0,Sand Point Grill
8172,4.7,70.0,Duke's Seafood  (Green Lake)
8174,4.9,81.0,Garlic Jim's Famous Gourmet Pizza
8176,4.6,40.0,Charley’s Philly Steaks
8177,4.4,16.0,McMenamins Wood Shop at Anderson School
